what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1295660575718
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1295660575718
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1295660575718
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1295660575734
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1295660575734
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1295660575734
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1295660575734
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1295660575734
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1295660575734
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1295660575734
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1295660575734
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1295660575734
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1295660575734
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1295660575734
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1295660575734
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1295660575734
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1295660575734
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1295660575734
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1295660575734
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1295660575734
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1295660575734
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1295660575734
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1295660575734
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1295660575750
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1295660575750
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1295660575750
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1295660575750
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1295660575750
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1295660575750
started,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201009241320,"org.eclipse.cdt.build.crossgcc",1295660575750
started,bundle,org.eclipse.cdt.codan.core,1.0.0.201009241320,"org.eclipse.cdt.codan.core",1295660575750
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201009241320,"org.eclipse.cdt.codan.core.cxx",1295660575750
started,bundle,org.eclipse.cdt.codan.ui.cxx,1.0.0.201009241320,"org.eclipse.cdt.codan.ui.cxx",1295660575750
started,bundle,org.eclipse.cdt.core,5.2.1.201009241320,"org.eclipse.cdt.core",1295660575750
started,bundle,org.eclipse.cdt.core.tests,5.2.1.201009241320,"org.eclipse.cdt.core.tests",1295660575750
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009241320,"org.eclipse.cdt.make.core",1295660575750
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009241320,"org.eclipse.cdt.make.ui",1295660575750
started,bundle,org.eclipse.cdt.make.xlc.core,5.0.0.201009241320,"org.eclipse.cdt.make.xlc.core",1295660575750
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009241320,"org.eclipse.cdt.managedbuilder.core",1295660575750
started,bundle,org.eclipse.cdt.managedbuilder.core.tests,7.0.0.201009241320,"org.eclipse.cdt.managedbuilder.core.tests",1295660575750
started,bundle,org.eclipse.cdt.scripting,1.0.0.201009241320,"org.eclipse.cdt.scripting",1295660575750
started,bundle,org.eclipse.cdt.ui,5.2.1.201009241320,"org.eclipse.cdt.ui",1295660575750
started,bundle,org.eclipse.cdt.ui.tests,5.1.0.201009241320,"org.eclipse.cdt.ui.tests",1295660575765
os,sysinfo,,,"win32",1295660575765
arch,sysinfo,,,"x86",1295660575765
ws,sysinfo,,,"win32",1295660575765
locale,sysinfo,,,"en_US",1295660575765
processors,sysinfo,,,"2",1295660575765
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1295660575765
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1295660575765
java.specification.name,sysinfo,,,"Java Platform API Specification",1295660575765
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1295660575765
java.specification.version,sysinfo,,,"1.6",1295660575765
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1295660575765
java.version,sysinfo,,,"1.6.0_22",1295660575765
java.vm.info,sysinfo,,,"mixed mode, sharing",1295660575765
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1295660575765
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1295660575765
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1295660575765
java.vm.specification.version,sysinfo,,,"1.0",1295660575765
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1295660575765
java.vm.version,sysinfo,,,"17.1-b03",1295660575765
started,bundle,org.eclipse.cdt.core.lrparser,5.1.0.201009241320,"org.eclipse.cdt.core.lrparser",1295660575890
started,bundle,org.eclipse.cdt.core.lrparser.xlc,1.0.0.201009241320,"org.eclipse.cdt.core.lrparser.xlc",1295660575890
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1295660578031
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1295660596984
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1295660597046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295660599187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295660602078
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1295660602078
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1295660602078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295660607156
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009241320,"org.eclipse.cdt.managedbuilder.ui",1295660611453
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009241320,"org.eclipse.cdt.managedbuilder.gnu.ui",1295660611468
started,bundle,org.eclipse.cdt.managedbuilder.ui.tests,7.0.0.201009241320,"org.eclipse.cdt.managedbuilder.ui.tests",1295660611687
started,bundle,org.eclipse.cdt.managedbuilder.xlc.ui,6.1.0.201009241320,"org.eclipse.cdt.managedbuilder.xlc.ui",1295660611703
started,bundle,org.eclipse.cdt.managedbuilder.xlupc.ui,1.1.0.201009241320,"org.eclipse.cdt.managedbuilder.xlupc.ui",1295660611703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295661080328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295661081312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295661082265
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295661082546
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1295661082703
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1295661082703
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1295661082718
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009241320,"org.eclipse.cdt.debug.ui.memory.search",1295661082718
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009241320,"org.eclipse.cdt.debug.ui.memory.traditional",1295661082718
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201009241320,"org.eclipse.cdt.codan.checkers.ui",1295661082718
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,1.0.0.201009241320,"org.eclipse.cdt.codan.ui.cxx",1295661082718
stopped,bundle,org.eclipse.cdt.codan.ui,1.0.0.201009241320,"org.eclipse.cdt.codan.ui",1295661082718
stopped,bundle,org.eclipse.cdt.core.lrparser.xlc,1.0.0.201009241320,"org.eclipse.cdt.core.lrparser.xlc",1295661082718
stopped,bundle,org.eclipse.cdt.debug.edc.linux.x86,1.0.0.201009241320,"org.eclipse.cdt.debug.edc.linux.x86",1295661082718
stopped,bundle,org.eclipse.cdt.debug.edc.windows.ui,1.0.0.201009241320,"org.eclipse.cdt.debug.edc.windows.ui",1295661082718
stopped,bundle,org.eclipse.cdt.debug.edc.windows,1.0.0.201009241320,"org.eclipse.cdt.debug.edc.windows",1295661082718
stopped,bundle,org.eclipse.cdt.debug.edc.ui,1.0.0.201009241320,"org.eclipse.cdt.debug.edc.ui",1295661082718
stopped,bundle,org.eclipse.cdt.launch.remote,2.2.0.201009241320,"org.eclipse.cdt.launch.remote",1295661082734
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009241320,"org.eclipse.cdt.debug.mi.ui",1295661082734
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009241320,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1295661082734
stopped,bundle,org.eclipse.cdt.debug.gdbjtag.ui,7.0.0.201009241320,"org.eclipse.cdt.debug.gdbjtag.ui",1295661082734
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009241320,"org.eclipse.cdt.dsf.gdb.ui",1295661082734
stopped,bundle,org.eclipse.cdt.examples.dsf,2.1.0.201009241320,"org.eclipse.cdt.examples.dsf",1295661082734
stopped,bundle,org.eclipse.cdt.examples.dsf.pda.ui,2.1.0.201009241320,"org.eclipse.cdt.examples.dsf.pda.ui",1295661082734
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009241320,"org.eclipse.cdt.dsf.ui",1295661082734
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009241320,"org.eclipse.cdt.gdb.ui",1295661082734
stopped,bundle,org.eclipse.cdt.debug.edc.x86,1.0.0.201009241320,"org.eclipse.cdt.debug.edc.x86",1295661082734
stopped,bundle,org.eclipse.cdt.debug.edc,1.0.0.201009241320,"org.eclipse.cdt.debug.edc",1295661082734
stopped,bundle,org.eclipse.cdt.debug.gdbjtag.core,7.0.0.201009241320,"org.eclipse.cdt.debug.gdbjtag.core",1295661082734
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009241320,"org.eclipse.cdt.dsf.gdb",1295661082734
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009241320,"org.eclipse.cdt.launch",1295661082750
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009241320,"org.eclipse.cdt.debug.ui",1295661082750
stopped,bundle,org.eclipse.cdt.managedbuilder.ui.tests,7.0.0.201009241320,"org.eclipse.cdt.managedbuilder.ui.tests",1295661082750
stopped,bundle,org.eclipse.cdt.managedbuilder.xlupc.ui,1.1.0.201009241320,"org.eclipse.cdt.managedbuilder.xlupc.ui",1295661082750
stopped,bundle,org.eclipse.cdt.managedbuilder.xlc.ui,6.1.0.201009241320,"org.eclipse.cdt.managedbuilder.xlc.ui",1295661082750
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009241320,"org.eclipse.cdt.managedbuilder.ui",1295661082750
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009241320,"org.eclipse.cdt.make.ui",1295661082750
stopped,bundle,org.eclipse.cdt.managedbuilder.bupc.ui,1.0.3.201009241320,"org.eclipse.cdt.managedbuilder.bupc.ui",1295661082750
stopped,bundle,org.eclipse.cdt.ui.tests,5.1.0.201009241320,"org.eclipse.cdt.ui.tests",1295661082750
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009241320,"org.eclipse.cdt.ui",1295661082750
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1295661106625
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1295661106625
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1295661106625
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1295661106625
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1295661106625
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1295661106625
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1295661106625
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1295661106625
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1295661106625
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1295661106625
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1295661106640
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1295661106640
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1295661106640
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1295661106640
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1295661106640
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1295661106640
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1295661106640
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1295661106640
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1295661106640
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1295661106640
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1295661106640
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1295661106640
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1295661106640
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1295661106640
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1295661106640
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1295661106640
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1295661106640
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1295661106640
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1295661106640
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1295661106640
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1295661106640
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1295661106640
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1295661106640
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1295661106640
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1295661106640
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1295661106640
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1295661106640
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1295661106640
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1295661106640
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1295661106656
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1295661106656
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1295661106656
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1295661106656
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1295661106656
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1295661106656
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1295661106656
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1295661106656
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1295661106656
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1295661106656
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1295661106656
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1295661106656
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1295661106656
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1295661106656
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1295661106656
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1295661106656
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1295661106656
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1295661106656
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1295661106656
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1295661106656
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1295661106656
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1295661106656
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1295661106656
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1295661106656
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1295661106671
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1295661106671
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1295661106671
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1295661106671
started,bundle,org.eclipse.cdt.codan.core,1.0.0.201009241320,"org.eclipse.cdt.codan.core",1295661106671
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201009241320,"org.eclipse.cdt.codan.core.cxx",1295661106671
started,bundle,org.eclipse.cdt.codan.ui.cxx,1.0.0.201009241320,"org.eclipse.cdt.codan.ui.cxx",1295661106671
started,bundle,org.eclipse.cdt.core,5.2.1.201009241320,"org.eclipse.cdt.core",1295661106671
started,bundle,org.eclipse.cdt.core.tests,5.2.1.201009241320,"org.eclipse.cdt.core.tests",1295661106671
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009241320,"org.eclipse.cdt.make.core",1295661106671
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009241320,"org.eclipse.cdt.make.ui",1295661106671
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009241320,"org.eclipse.cdt.managedbuilder.core",1295661106671
started,bundle,org.eclipse.cdt.scripting,1.0.0.201009241320,"org.eclipse.cdt.scripting",1295661106671
started,bundle,org.eclipse.cdt.ui,5.2.1.201009241320,"org.eclipse.cdt.ui",1295661106671
started,bundle,org.eclipse.cdt.ui.tests,5.1.0.201009241320,"org.eclipse.cdt.ui.tests",1295661106671
os,sysinfo,,,"win32",1295661106671
arch,sysinfo,,,"x86",1295661106671
ws,sysinfo,,,"win32",1295661106671
locale,sysinfo,,,"en_US",1295661106671
processors,sysinfo,,,"2",1295661106671
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1295661106671
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1295661106671
java.specification.name,sysinfo,,,"Java Platform API Specification",1295661106671
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1295661106671
java.specification.version,sysinfo,,,"1.6",1295661106671
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1295661106671
java.version,sysinfo,,,"1.6.0_22",1295661106671
java.vm.info,sysinfo,,,"mixed mode, sharing",1295661106671
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1295661106671
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1295661106671
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1295661106671
java.vm.specification.version,sysinfo,,,"1.0",1295661106671
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1295661106671
java.vm.version,sysinfo,,,"17.1-b03",1295661106671
